Review,ReviewLower,ReviewClean,Fix Slang,Tokenized,Stopword,Stemmed_Text
"Hallo min ...lapor ya ..kenapa akhir akhir ini susah mutar video .padahal besar file cuma 2 mb tapi loading terus nga bisa mutar ,ini nga terjadi di app yg lain line ,wa ,youtube maupun fb lancar saja putar video ..semua sudah saya coba mulai hapus cache bahkan sampai hapus data ,update juga sudah , copot pasang kembali juga sudah ..hasilnya sama saja ..tolong di perhatikan agar pengguna lebih nyaman ya 👍","hallo min ...lapor ya ..kenapa akhir akhir ini susah mutar video .padahal besar file cuma 2 mb tapi loading terus nga bisa mutar ,ini nga terjadi di app yg lain line ,wa ,youtube maupun fb lancar saja putar video ..semua sudah saya coba mulai hapus cache bahkan sampai hapus data ,update juga sudah , copot pasang kembali juga sudah ..hasilnya sama saja ..tolong di perhatikan agar pengguna lebih nyaman ya 👍",hallo min lapor ya kenapa akhir ini susah mutar video padahal besar file cuma  mb tapi loading terus nga bisa mutar ini nga terjadi di app yg lain line wa youtube maupun fb lancar saja putar video semua sudah saya coba mulai hapus cache bahkan sampai hapus data update juga sudah  copot pasang kembali juga sudah hasilnya sama saja tolong di perhatikan agar pengguna lebih nyaman ya,hallo min lapor iya kenapa akhir ini susah mutar video padahal besar file cuma mbak tapi loading terus nga bisa mutar ini nga terjadi di app yang lain line wa youtube maupun facebook lancar saja putar video semua sudah saya coba mulai hapus cache bahkan sampai hapus data update juga sudah copot pasang kembali juga sudah hasilnya sama saja tolong di perhatikan agar pengguna lebih nyaman iya,"['hallo', 'min', 'lapor', 'iya', 'kenapa', 'akhir', 'ini', 'susah', 'mutar', 'video', 'padahal', 'besar', 'file', 'cuma', 'mbak', 'tapi', 'loading', 'terus', 'nga', 'bisa', 'mutar', 'ini', 'nga', 'terjadi', 'di', 'app', 'yang', 'lain', 'line', 'wa', 'youtube', 'maupun', 'facebook', 'lancar', 'saja', 'putar', 'video', 'semua', 'sudah', 'saya', 'coba', 'mulai', 'hapus', 'cache', 'bahkan', 'sampai', 'hapus', 'data', 'update', 'juga', 'sudah', 'copot', 'pasang', 'kembali', 'juga', 'sudah', 'hasilnya', 'sama', 'saja', 'tolong', 'di', 'perhatikan', 'agar', 'pengguna', 'lebih', 'nyaman', 'iya']","['hallo', 'min', 'lapor', 'susah', 'mutar', 'video', 'file', 'mbak', 'loading', 'nga', 'mutar', 'nga', 'app', 'line', 'wa', 'youtube', 'facebook', 'lancar', 'putar', 'video', 'coba', 'hapus', 'cache', 'hapus', 'data', 'update', 'copot', 'pasang', 'hasilnya', 'tolong', 'perhatikan', 'pengguna', 'nyaman']",hallo min lapor susah mutar video file mbak loading nga mutar nga app line wa youtube facebook lancar putar video coba hapus cache hapus data update copot pasang hasil tolong perhati guna nyaman
"Makin kesini makin gak bener deh, makin lemot padahal jaringan bagus, lagi secroll tiba tiba keluar sendiri, klo mau save gambar susah banget, mau putar video lemot banget, dan berbagai keluhan lainnya, dulu sebelum di upgrade gak gini deh","makin kesini makin gak bener deh, makin lemot padahal jaringan bagus, lagi secroll tiba tiba keluar sendiri, klo mau save gambar susah banget, mau putar video lemot banget, dan berbagai keluhan lainnya, dulu sebelum di upgrade gak gini deh",makin kesini makin gak bener deh makin lemot padahal jaringan bagus lagi secroll tiba keluar sendiri klo mau save gambar susah banget mau putar video lemot banget dan berbagai keluhan lainnya dulu sebelum di upgrade gak gini deh,makin kesini makin tidak benar deh makin lambat padahal jaringan bagus lagi secroll tiba keluar sendiri kalau mau save gambar susah banget mau putar video lambat banget dan berbagai keluhan lainnya dulu sebelum di upgrade tidak begini deh,"['makin', 'kesini', 'makin', 'tidak', 'benar', 'deh', 'makin', 'lambat', 'padahal', 'jaringan', 'bagus', 'lagi', 'secroll', 'tiba', 'keluar', 'sendiri', 'kalau', 'mau', 'save', 'gambar', 'susah', 'banget', 'mau', 'putar', 'video', 'lambat', 'banget', 'dan', 'berbagai', 'keluhan', 'lainnya', 'dulu', 'sebelum', 'di', 'upgrade', 'tidak', 'begini', 'deh']","['kesini', 'deh', 'lambat', 'jaringan', 'bagus', 'secroll', 'save', 'gambar', 'susah', 'banget', 'putar', 'video', 'lambat', 'banget', 'keluhan', 'upgrade', 'deh']",kesini deh lambat jaring bagus secroll save gambar susah banget putar video lambat banget keluh upgrade deh
"Sejauh ini aplikasinya cukup nyaman, dapat tahu banyak informasi dengan lebih cepat. Sayangnya fitur trending dunia sudah tidak ada lagi hanya khusus pada trending di satu negara, jadi tidak bisa tahu topik besar apa yang sedang terjadi di dunia.","sejauh ini aplikasinya cukup nyaman, dapat tahu banyak informasi dengan lebih cepat. sayangnya fitur trending dunia sudah tidak ada lagi hanya khusus pada trending di satu negara, jadi tidak bisa tahu topik besar apa yang sedang terjadi di dunia.",sejauh ini aplikasinya cukup nyaman dapat tahu banyak informasi dengan lebih cepat sayangnya fitur trending dunia sudah tidak ada lagi hanya khusus pada trending di satu negara jadi tidak bisa tahu topik besar apa yang sedang terjadi di dunia,sejauh ini aplikasinya cukup nyaman dapat tahu banyak informasi dengan lebih cepat sayangnya fitur trend dunia sudah tidak ada lagi hanya khusus pada trend di satu negara jadi tidak bisa tahu topik besar apa yang sedang terjadi di dunia,"['sejauh', 'ini', 'aplikasinya', 'cukup', 'nyaman', 'dapat', 'tahu', 'banyak', 'informasi', 'dengan', 'lebih', 'cepat', 'sayangnya', 'fitur', 'trend', 'dunia', 'sudah', 'tidak', 'ada', 'lagi', 'hanya', 'khusus', 'pada', 'trend', 'di', 'satu', 'negara', 'jadi', 'tidak', 'bisa', 'tahu', 'topik', 'besar', 'apa', 'yang', 'sedang', 'terjadi', 'di', 'dunia']","['aplikasinya', 'nyaman', 'informasi', 'cepat', 'sayangnya', 'fitur', 'trend', 'dunia', 'khusus', 'trend', 'negara', 'topik', 'dunia']",aplikasi nyaman informasi cepat sayang fitur trend dunia khusus trend negara topik dunia
"Twitter saat ini sangat buruk, memutar video sangat lambat dan kadang hanya mutar-mutar gak jelas, kadang layar ponsel saya juga susah di sentuh, dikembalikan ke menu saja susah, belum ada 5 menit saya buka twitter sudah gak bisa di sentuh dan gak bisa memutar video, padahal kuota nyala, baru di update juga, tapi tetap aja, ngeleg","twitter saat ini sangat buruk, memutar video sangat lambat dan kadang hanya mutar-mutar gak jelas, kadang layar ponsel saya juga susah di sentuh, dikembalikan ke menu saja susah, belum ada 5 menit saya buka twitter sudah gak bisa di sentuh dan gak bisa memutar video, padahal kuota nyala, baru di update juga, tapi tetap aja, ngeleg",twitter saat ini sangat buruk memutar video sangat lambat dan kadang hanya mutarmutar gak jelas kadang layar ponsel saya juga susah di sentuh dikembalikan ke menu saja susah belum ada  menit saya buka twitter sudah gak bisa di sentuh dan gak bisa memutar video padahal kuota nyala baru di update juga tapi tetap aja ngeleg,twitter saat ini sangat buruk memutar video sangat lambat dan kadang hanya mutarmutar tidak jelas kadang layar telepon seluler saya juga susah di sentuh dikembalikan ke menu saja susah belum ada menit saya buka twitter sudah tidak bisa di sentuh dan tidak bisa memutar video padahal kuota nyala baru di update juga tapi tetap saja ngeleg,"['twitter', 'saat', 'ini', 'sangat', 'buruk', 'memutar', 'video', 'sangat', 'lambat', 'dan', 'kadang', 'hanya', 'mutarmutar', 'tidak', 'jelas', 'kadang', 'layar', 'telepon', 'seluler', 'saya', 'juga', 'susah', 'di', 'sentuh', 'dikembalikan', 'ke', 'menu', 'saja', 'susah', 'belum', 'ada', 'menit', 'saya', 'buka', 'twitter', 'sudah', 'tidak', 'bisa', 'di', 'sentuh', 'dan', 'tidak', 'bisa', 'memutar', 'video', 'padahal', 'kuota', 'nyala', 'baru', 'di', 'update', 'juga', 'tapi', 'tetap', 'saja', 'ngeleg']","['twitter', 'buruk', 'memutar', 'video', 'lambat', 'kadang', 'mutarmutar', 'kadang', 'layar', 'telepon', 'seluler', 'susah', 'sentuh', 'dikembalikan', 'menu', 'susah', 'menit', 'buka', 'twitter', 'sentuh', 'memutar', 'video', 'kuota', 'nyala', 'update', 'ngeleg']",twitter buruk putar video lambat kadang mutarmutar kadang layar telepon seluler susah sentuh kembali menu susah menit buka twitter sentuh putar video kuota nyala update ngeleg
"Mau lihat video atau foto lamaaa banget loading nya padahal signal bagus, pas di cek ke apk lain juga ga ngelag. Setelah update yg baru malah tambah parah. Padahal suka bgt main twt, tapi selalu keluar sendiri, itu ganggu banget, jadi males buka twt. Tolong dong perbaiki","mau lihat video atau foto lamaaa banget loading nya padahal signal bagus, pas di cek ke apk lain juga ga ngelag. setelah update yg baru malah tambah parah. padahal suka bgt main twt, tapi selalu keluar sendiri, itu ganggu banget, jadi males buka twt. tolong dong perbaiki",mau lihat video atau foto lamaa banget loading nya padahal signal bagus pas di cek ke apk lain juga ga ngelag setelah update yg baru malah tambah parah padahal suka bgt main twt tapi selalu keluar sendiri itu ganggu banget jadi males buka twt tolong dong perbaiki,mau lihat video atau foto lamaa banget loading nya padahal signal bagus pas di cek ke apk lain juga tidak ngelag setelah update yang baru bahkan tambah parah padahal suka banget main twt tapi selalu keluar sendiri itu ganggu banget jadi males buka twt tolong dong perbaiki,"['mau', 'lihat', 'video', 'atau', 'foto', 'lamaa', 'banget', 'loading', 'nya', 'padahal', 'signal', 'bagus', 'pas', 'di', 'cek', 'ke', 'apk', 'lain', 'juga', 'tidak', 'ngelag', 'setelah', 'update', 'yang', 'baru', 'bahkan', 'tambah', 'parah', 'padahal', 'suka', 'banget', 'main', 'twt', 'tapi', 'selalu', 'keluar', 'sendiri', 'itu', 'ganggu', 'banget', 'jadi', 'males', 'buka', 'twt', 'tolong', 'dong', 'perbaiki']","['lihat', 'video', 'foto', 'lamaa', 'banget', 'loading', 'signal', 'bagus', 'pas', 'cek', 'apk', 'ngelag', 'update', 'parah', 'suka', 'banget', 'main', 'twt', 'ganggu', 'banget', 'males', 'buka', 'twt', 'tolong', 'perbaiki']",lihat video foto lamaa banget loading signal bagus pas cek apk ngelag update parah suka banget main twt ganggu banget males buka twt tolong baik
kenapa gabisa login pake aplikasi X di android ya?,kenapa gabisa login pake aplikasi x di android ya?,kenapa gabisa login pake aplikasi x di android ya,kenapa tidak bisa login pakai aplikasi x di android iya,"['kenapa', 'tidak', 'bisa', 'login', 'pakai', 'aplikasi', 'x', 'di', 'android', 'iya']","['login', 'pakai', 'aplikasi', 'x', 'android']",login pakai aplikasi x android
Oke masalah screen loading padahal jaringan bagus udh di fix itu aja sih yang meresahkan selain itu udah oke semua goodjob tapi ada satu masalah lagi yaitu setiap mau nonton video yang ada di x seperti loading atau tidak mau di putar padahal jaringan internet saya bagus,oke masalah screen loading padahal jaringan bagus udh di fix itu aja sih yang meresahkan selain itu udah oke semua goodjob tapi ada satu masalah lagi yaitu setiap mau nonton video yang ada di x seperti loading atau tidak mau di putar padahal jaringan internet saya bagus,oke masalah screen loading padahal jaringan bagus udh di fix itu aja sih yang meresahkan selain itu udah oke semua goodjob tapi ada satu masalah lagi yaitu setiap mau nonton video yang ada di x seperti loading atau tidak mau di putar padahal jaringan internet saya bagus,oke masalah screen loading padahal jaringan bagus sudah di fix itu saja sih yang meresahkan selain itu sudah oke semua goodjob tapi ada satu masalah lagi yaitu setiap mau nonton video yang ada di x seperti loading atau tidak mau di putar padahal jaringan internet saya bagus,"['oke', 'masalah', 'screen', 'loading', 'padahal', 'jaringan', 'bagus', 'sudah', 'di', 'fix', 'itu', 'saja', 'sih', 'yang', 'meresahkan', 'selain', 'itu', 'sudah', 'oke', 'semua', 'goodjob', 'tapi', 'ada', 'satu', 'masalah', 'lagi', 'yaitu', 'setiap', 'mau', 'nonton', 'video', 'yang', 'ada', 'di', 'x', 'seperti', 'loading', 'atau', 'tidak', 'mau', 'di', 'putar', 'padahal', 'jaringan', 'internet', 'saya', 'bagus']","['oke', 'screen', 'loading', 'jaringan', 'bagus', 'fix', 'meresahkan', 'oke', 'goodjob', 'nonton', 'video', 'x', 'loading', 'putar', 'jaringan', 'internet', 'bagus']",oke screen loading jaring bagus fix resah oke goodjob nonton video x loading putar jaring internet bagus
jaringan bagus tapi nggak bisa memuat postingan orang,jaringan bagus tapi nggak bisa memuat postingan orang,jaringan bagus tapi nggak bisa memuat postingan orang,jaringan bagus tapi tidak bisa memuat postingan orang,"['jaringan', 'bagus', 'tapi', 'tidak', 'bisa', 'memuat', 'postingan', 'orang']","['jaringan', 'bagus', 'memuat', 'postingan', 'orang']",jaring bagus muat postingan orang
"Please lah buat developernya tolong ini kok kalau buat liat video buffering mulu padahal kalau apk sosmed yang lain lancar aja,kok ngga kaya dulu lagi? Dulu mah sing mending masih bisa jalan lah sekarang malah nggak bisa jalan sama sekali,tolong diperbaiki","please lah buat developernya tolong ini kok kalau buat liat video buffering mulu padahal kalau apk sosmed yang lain lancar aja,kok ngga kaya dulu lagi? dulu mah sing mending masih bisa jalan lah sekarang malah nggak bisa jalan sama sekali,tolong diperbaiki",please lah buat developernya tolong ini kok kalau buat liat video buffering mulu padahal kalau apk sosmed yang lain lancar ajakok ngga kaya dulu lagi dulu mah sing mending masih bisa jalan lah sekarang malah nggak bisa jalan sama sekalitolong diperbaiki,please lah buat developernya tolong ini kok kalau buat lihat video buffering melulu padahal kalau apk sosmed yang lain lancar ajakok tidak kaya dulu lagi dulu mah sing lebih baik masih bisa jalan lah sekarang bahkan tidak bisa jalan sama sekalitolong diperbaiki,"['please', 'lah', 'buat', 'developernya', 'tolong', 'ini', 'kok', 'kalau', 'buat', 'lihat', 'video', 'buffering', 'melulu', 'padahal', 'kalau', 'apk', 'sosmed', 'yang', 'lain', 'lancar', 'ajakok', 'tidak', 'kaya', 'dulu', 'lagi', 'dulu', 'mah', 'sing', 'lebih', 'baik', 'masih', 'bisa', 'jalan', 'lah', 'sekarang', 'bahkan', 'tidak', 'bisa', 'jalan', 'sama', 'sekalitolong', 'diperbaiki']","['please', 'developernya', 'tolong', 'lihat', 'video', 'buffering', 'melulu', 'apk', 'sosmed', 'lancar', 'ajakok', 'kaya', 'mah', 'sing', 'jalan', 'jalan', 'sekalitolong', 'diperbaiki']",please developer tolong lihat video buffering melulu apk sosmed lancar ajakok kaya mah sing jalan jalan sekalitolong baik
Mas Elon....mas Elon.... aplikasi kau ini makin jelek aja toh le...le... Aku mau kasih setengah bintang tapi gak bisa... OMG Berat banget ini aplikasi dulu twiter bagus dan cepat sekarang buka app nya aja lama duuuuduhhhhhh rating sekarang 3.5 tgl 14 Juni 2025,mas elon....mas elon.... aplikasi kau ini makin jelek aja toh le...le... aku mau kasih setengah bintang tapi gak bisa... omg berat banget ini aplikasi dulu twiter bagus dan cepat sekarang buka app nya aja lama duuuuduhhhhhh rating sekarang 3.5 tgl 14 juni 2025,mas elonmas elon aplikasi kau ini makin jelek aja toh lele aku mau kasih setengah bintang tapi gak bisa omg berat banget ini aplikasi dulu twiter bagus dan cepat sekarang buka app nya aja lama duuduhh rating sekarang  tgl  juni,mas elonmas elon aplikasi kamu ini makin jelek saja toh lele aku mau kasih setengah bintang tapi tidak bisa omg berat banget ini aplikasi dulu twiter bagus dan cepat sekarang buka app nya saja lama duuduhh rating sekarang tanggal juni,"['mas', 'elonmas', 'elon', 'aplikasi', 'kamu', 'ini', 'makin', 'jelek', 'saja', 'toh', 'lele', 'aku', 'mau', 'kasih', 'setengah', 'bintang', 'tapi', 'tidak', 'bisa', 'omg', 'berat', 'banget', 'ini', 'aplikasi', 'dulu', 'twiter', 'bagus', 'dan', 'cepat', 'sekarang', 'buka', 'app', 'nya', 'saja', 'lama', 'duuduhh', 'rating', 'sekarang', 'tanggal', 'juni']","['mas', 'elonmas', 'elon', 'aplikasi', 'jelek', 'lele', 'kasih', 'bintang', 'omg', 'berat', 'banget', 'aplikasi', 'twiter', 'bagus', 'cepat', 'buka', 'app', 'duuduhh', 'rating', 'tanggal', 'juni']",mas elonmas elon aplikasi jelek lele kasih bintang omg berat banget aplikasi twiter bagus cepat buka app duuduhh rating tanggal juni
"Sebelum di perbarui, keluar masuk akun gada masalah, tpi pas udh di perbarui pas keluar akun trs mau masuk lagi malah ada tulisan kesalahan teknis apalah itu. Plis, di upgrade bukannya mkin bener knp makin jelek? Ga mau ada tindakan? Diem aja??","sebelum di perbarui, keluar masuk akun gada masalah, tpi pas udh di perbarui pas keluar akun trs mau masuk lagi malah ada tulisan kesalahan teknis apalah itu. plis, di upgrade bukannya mkin bener knp makin jelek? ga mau ada tindakan? diem aja??",sebelum di perbarui keluar masuk akun gada masalah tpi pas udh di perbarui pas keluar akun trs mau masuk lagi malah ada tulisan kesalahan teknis apalah itu plis di upgrade bukannya mkin bener knp makin jelek ga mau ada tindakan diem aja,sebelum di perbarui keluar masuk akun gada masalah tapi pas sudah di perbarui pas keluar akun terus mau masuk lagi bahkan ada tulisan kesalahan teknis apalah itu plis di upgrade bukannya mkin benar kenapa makin jelek tidak mau ada tindakan diem saja,"['sebelum', 'di', 'perbarui', 'keluar', 'masuk', 'akun', 'gada', 'masalah', 'tapi', 'pas', 'sudah', 'di', 'perbarui', 'pas', 'keluar', 'akun', 'terus', 'mau', 'masuk', 'lagi', 'bahkan', 'ada', 'tulisan', 'kesalahan', 'teknis', 'apalah', 'itu', 'plis', 'di', 'upgrade', 'bukannya', 'mkin', 'benar', 'kenapa', 'makin', 'jelek', 'tidak', 'mau', 'ada', 'tindakan', 'diem', 'saja']","['perbarui', 'masuk', 'akun', 'gada', 'pas', 'perbarui', 'pas', 'akun', 'masuk', 'tulisan', 'kesalahan', 'teknis', 'apalah', 'plis', 'upgrade', 'mkin', 'jelek', 'tindakan', 'diem']",baru masuk akun gada pas baru pas akun masuk tulis salah teknis apa plis upgrade mkin jelek tindak diem
Semenjak di update malah lemot parah. Padahal jaringan bagus-bagus aja tapi pas buka video ga muter-muter. Tolong perbaiki dong biar bintangnya diganti. Ini aja kmrn cuma video yang bermasalah skrng foto juga 1 pun ga bisa langsung kebuka harus nungguin lama.,semenjak di update malah lemot parah. padahal jaringan bagus-bagus aja tapi pas buka video ga muter-muter. tolong perbaiki dong biar bintangnya diganti. ini aja kmrn cuma video yang bermasalah skrng foto juga 1 pun ga bisa langsung kebuka harus nungguin lama.,semenjak di update malah lemot parah padahal jaringan bagusbagus aja tapi pas buka video ga mutermuter tolong perbaiki dong biar bintangnya diganti ini aja kmrn cuma video yang bermasalah skrng foto juga  pun ga bisa langsung kebuka harus nungguin lama,semenjak di update bahkan lambat parah padahal jaringan bagusbagus saja tapi pas buka video tidak mutermuter tolong perbaiki dong biar bintangnya diganti ini saja kemarin cuma video yang bermasalah skrng foto juga pun tidak bisa langsung kebuka harus nungguin lama,"['semenjak', 'di', 'update', 'bahkan', 'lambat', 'parah', 'padahal', 'jaringan', 'bagusbagus', 'saja', 'tapi', 'pas', 'buka', 'video', 'tidak', 'mutermuter', 'tolong', 'perbaiki', 'dong', 'biar', 'bintangnya', 'diganti', 'ini', 'saja', 'kemarin', 'cuma', 'video', 'yang', 'bermasalah', 'skrng', 'foto', 'juga', 'pun', 'tidak', 'bisa', 'langsung', 'kebuka', 'harus', 'nungguin', 'lama']","['semenjak', 'update', 'lambat', 'parah', 'jaringan', 'bagusbagus', 'pas', 'buka', 'video', 'mutermuter', 'tolong', 'perbaiki', 'biar', 'bintangnya', 'diganti', 'kemarin', 'video', 'bermasalah', 'skrng', 'foto', 'langsung', 'kebuka', 'nungguin']",semenjak update lambat parah jaring bagusbagus pas buka video mutermuter tolong baik biar bintang ganti kemarin video masalah skrng foto langsung buka nungguin
